center,left,right,steering,throttle,brake,speed
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_51_819.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_51_819.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_51_819.jpg,0.04961753,0,0,24.16614
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_51_901.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_51_901.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_51_901.jpg,0,0,0,24.29681
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_51_981.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_51_981.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_51_981.jpg,0,0,0,24.50089
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_062.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_062.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_062.jpg,0,0,0,24.71724
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_141.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_141.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_141.jpg,-0.05,0,0,24.87454
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_219.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_219.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_219.jpg,-0.25,0,0,25.04354
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_298.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_298.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_298.jpg,-0.45,0,0,25.01328
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_384.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_384.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_384.jpg,-0.2892215,0,0,25.16687
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_461.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_461.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_461.jpg,-0.04314065,0,0,25.12104
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_537.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_537.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_537.jpg,0.1,0,0,24.8766
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_616.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_616.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_616.jpg,0.3,0,0,24.86818
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_694.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_694.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_694.jpg,0.5000001,0,0,23.59019
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_761.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_761.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_761.jpg,0.4416454,0,0,23.3687
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_842.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_842.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_842.jpg,0.1985342,0,0,23.30025
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_925.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_925.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_925.jpg,0,0,0,22.91195
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_52_997.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_52_997.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_52_997.jpg,0,0,0,22.79268
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_071.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_071.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_071.jpg,0,0,0,22.46532
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_141.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_141.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_141.jpg,0,0,0,22.21757
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_216.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_216.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_216.jpg,0,0,0,21.59698
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_289.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_289.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_289.jpg,-0.15,0,0,21.14449
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_356.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_356.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_356.jpg,-0.3,0,0,21.10766
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_435.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_435.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_435.jpg,-0.5000001,0,0,20.60357
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_504.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_504.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_504.jpg,-0.7,0.2446618,0,20.12481
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_571.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_571.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_571.jpg,-0.8500001,0.4107063,0,19.55402
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_642.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_642.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_642.jpg,-1,0.4867916,0,19.43651
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_712.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_712.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_712.jpg,-0.9585008,0.278517,0,19.39597
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_780.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_780.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_780.jpg,-0.7529378,0.07295394,0,19.10638
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_860.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_860.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_860.jpg,-0.5130124,0,0,18.69339
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_53_930.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_53_930.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_53_930.jpg,-0.3040776,0,0,18.0964
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_007.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_007.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_007.jpg,-0.07182336,0,0,17.65174
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_083.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_083.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_083.jpg,0,0,0,17.00871
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_160.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_160.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_160.jpg,0,0,0,16.42755
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_237.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_237.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_237.jpg,0,0,0,16.44484
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_316.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_316.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_316.jpg,0,0,0,15.9589
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_391.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_391.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_391.jpg,0,0.1123259,0,15.46576
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_469.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_469.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_469.jpg,0,0.378366,0,15.18164
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_547.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_547.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_547.jpg,-0.2,0.6160648,0,14.9583
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_616.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_616.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_616.jpg,-0.35,0.7855439,0,15.04645
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_685.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_685.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_685.jpg,-0.5500001,0.8653049,0,15.34586
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_751.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_751.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_751.jpg,-0.7,0.7012596,0,15.44168
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_828.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_828.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_828.jpg,-0.9000002,0.4304616,0,15.19981
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_901.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_901.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_901.jpg,-1,0.2217064,0,14.80415
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_54_971.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_54_971.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_54_971.jpg,-0.9032652,0.001890421,0,14.73698
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_050.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_050.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_050.jpg,-0.6758504,0,0,14.35696
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_128.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_128.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_128.jpg,-0.4436204,0,0,13.97522
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_202.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_202.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_202.jpg,-0.2185388,0,0,13.53476
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_274.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_274.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_274.jpg,-0.04102015,0,0,12.63598
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_347.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_347.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_347.jpg,0,0,0,12.25312
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_413.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_413.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_413.jpg,0,0,0,12.12357
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_491.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_491.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_491.jpg,0,0,0,11.66504
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_570.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_570.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_570.jpg,0,0,0,11.19831
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_646.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_646.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_646.jpg,0,0,0,10.78064
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_712.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_712.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_712.jpg,0,0,0,10.45329
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_782.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_782.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_782.jpg,0,0,0,10.03043
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_850.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_850.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_850.jpg,0,0,0,9.716949
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_55_927.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_55_927.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_55_927.jpg,0,0,0,9.302755
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_005.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_005.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_005.jpg,0,0,0,8.918353
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_082.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_082.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_082.jpg,0,0.2288575,0,8.672715
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_150.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_150.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_150.jpg,0,0.4327168,0,8.6541
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_227.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_227.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_227.jpg,0,0.66627,0,8.828695
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_308.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_308.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_308.jpg,0,0.9081388,0,9.235386
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_387.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_387.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_387.jpg,0,1,0,9.82131
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_463.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_463.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_463.jpg,0,1,0,10.45122
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_530.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_530.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_530.jpg,0,1,0,10.93719
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_607.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_607.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_607.jpg,0,1,0,11.41747
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_688.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_688.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_688.jpg,-0.15,1,0,12.08591
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_753.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_753.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_753.jpg,-0.3,1,0,12.64359
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_825.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_825.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_825.jpg,-0.5000001,1,0,13.33923
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_892.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_892.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_892.jpg,-0.6500001,1,0,13.74737
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_56_969.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_56_969.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_56_969.jpg,-0.8500001,1,0,14.32083
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_050.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_050.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_050.jpg,-0.7966449,1,0,14.86561
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_119.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_119.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_119.jpg,-0.5892007,1,0,15.51007
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_191.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_191.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_191.jpg,-0.3736748,0.7844741,0,15.78689
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_266.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_266.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_266.jpg,-0.1463108,0.5571101,0,15.96149
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_348.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_348.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_348.jpg,0,0.320683,0,16.74853
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_418.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_418.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_418.jpg,0,0.1144154,0,16.73702
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_486.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_486.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_486.jpg,0,0,0,16.71243
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_554.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_554.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_554.jpg,0,0,0,16.61995
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_621.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_621.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_621.jpg,0,0,0,16.68063
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_702.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_702.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_702.jpg,0,0,0,16.60052
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_773.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_773.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_773.jpg,-0.1,0,0,16.59845
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2020_07_01_18_05_57_846.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2020_07_01_18_05_57_846.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2020_07_01_18_05_57_846.jpg,-0.3,0,0,16.79902
